Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,WMA
2010-06-29,1.266667,1.666667,1.169333,1.592667,1.592667,281494500.0,,,
2010-06-30,1.719333,2.028,1.553333,1.588667,1.588667,257806500.0,,,
2010-07-01,1.666667,1.728,1.351333,1.464,1.464,123282000.0,,,
2010-07-02,1.533333,1.54,1.247333,1.28,1.28,77097000.0,,,
2010-07-06,1.333333,1.333333,1.055333,1.074,1.074,103003500.0,,,
2010-07-07,1.093333,1.108667,0.998667,1.053333,1.053333,103825500.0,,,
2010-07-08,1.076,1.168,1.038,1.164,1.164,115671000.0,,,
2010-07-09,1.172,1.193333,1.103333,1.16,1.16,60759000.0,,,
2010-07-12,1.196667,1.204667,1.133333,1.136667,1.136667,33037500.0,,,
2010-07-13,1.159333,1.242667,1.126667,1.209333,1.209333,40201500.0,,,
2010-07-14,1.196,1.343333,1.184,1.322667,1.322667,62928000.0,,,
2010-07-15,1.329333,1.433333,1.266667,1.326,1.326,56097000.0,,,
2010-07-16,1.38,1.42,1.336667,1.376,1.376,39319500.0,,,
2010-07-19,1.424667,1.483333,1.394667,1.460667,1.460667,37297500.0,,,1.3005715
2010-07-20,1.456667,1.456667,1.336667,1.353333,1.353333,27379500.0,,,1.2834762142857143
2010-07-21,1.377333,1.393333,1.3,1.348,1.348,18787500.0,,,1.2662857142857145
2010-07-22,1.366667,1.416667,1.358,1.4,1.4,14367000.0,,,1.2617142857142858
2010-07-23,1.412667,1.437333,1.404,1.419333,1.419333,9804000.0,,,1.271666642857143
2010-07-26,1.433333,1.433333,1.353333,1.396667,1.396667,13833000.0,,,1.2947142857142855
2010-07-27,1.394,1.412,1.350667,1.37,1.37,9295500.0,,,1.3173333571428572
2010-07-28,1.37,1.393333,1.367333,1.381333,1.381333,7008000.0,,,1.332857142857143
2010-07-29,1.384667,1.392,1.333333,1.356667,1.356667,9240000.0,,,1.3469047857142855
2010-07-30,1.346667,1.362667,1.303333,1.329333,1.329333,6403500.0,,,1.360666642857143
2010-08-02,1.366667,1.398,1.355333,1.394667,1.394667,10771500.0,,,1.3739047857142856
2010-08-03,1.4,1.463333,1.388,1.463333,1.463333,18457500.0,,,1.3839523571428571
2010-08-04,1.463333,1.478667,1.39,1.417333,1.417333,13695000.0,,,1.3904761428571428
2010-08-05,1.436,1.436667,1.336667,1.363333,1.363333,11943000.0,,,1.3895713571428574
2010-08-06,1.34,1.344,1.301333,1.306,1.306,11128500.0,,,1.3785237142857143
2010-08-09,1.326667,1.332,1.296667,1.306667,1.306667,12190500.0,,,1.3751904285714287
2010-08-10,1.31,1.31,1.254667,1.268667,1.268667,19219500.0,,,1.3695237857142857
2010-08-11,1.246,1.258667,1.19,1.193333,1.193333,11964000.0,,,1.3547618571428572
2010-08-12,1.186667,1.193333,1.159333,1.173333,1.173333,10365000.0,,,1.3371904285714284
2010-08-13,1.212,1.23,1.177333,1.221333,1.221333,9510000.0,,,1.3246665714285715
2010-08-16,1.23,1.253333,1.217333,1.252,1.252,7287000.0,,,1.316238
2010-08-17,1.264,1.293333,1.252,1.276667,1.276667,6718500.0,,,1.308761857142857
2010-08-18,1.306,1.306,1.24,1.251333,1.251333,9019500.0,,,1.3012380000000001
2010-08-19,1.236,1.283333,1.222,1.252667,1.252667,8686500.0,,,1.295761857142857
2010-08-20,1.243333,1.274,1.234,1.273333,1.273333,4440000.0,,,1.287095142857143
2010-08-23,1.272667,1.359333,1.266667,1.342,1.342,16321500.0,,,1.2784285
2010-08-24,1.283333,1.314,1.263333,1.28,1.28,10096500.0,,,1.268619
2010-08-25,1.277333,1.332,1.237333,1.326667,1.326667,7549500.0,,,1.266
2010-08-26,1.326,1.351333,1.306667,1.316667,1.316667,6507000.0,,,1.2667619285714287
2010-08-27,1.316667,1.324667,1.3,1.313333,1.313333,5694000.0,,,1.2672380714285716
2010-08-30,1.313333,1.346,1.307333,1.324667,1.324667,10992000.0,,,1.2712380714285714
2010-08-31,1.310667,1.319333,1.288667,1.298667,1.298667,3016500.0,,,1.2787619285714287
2010-09-01,1.308,1.379333,1.306667,1.363333,1.363333,7423500.0,,,1.2923333571428572
2010-09-02,1.358,1.416,1.354,1.404,1.404,7306500.0,,,1.3053810000000001
2010-09-03,1.391333,1.42,1.377333,1.403333,1.403333,6519000.0,,,1.3161905
2010-09-07,1.374,1.4,1.366667,1.369333,1.369333,3651000.0,,,1.3228095
2010-09-08,1.377333,1.396667,1.373333,1.393333,1.393333,4326000.0,,,1.332952357142857
2010-09-09,1.4,1.403333,1.379333,1.380667,1.380667,5643000.0,,,1.3420952142857143
2010-09-10,1.383333,1.395333,1.317333,1.344667,1.344667,5799000.0,,,1.3471905
2010-09-13,1.392667,1.393333,1.366667,1.381333,1.381333,5412000.0,,,1.3499999999999999
2010-09-14,1.369333,1.44,1.368667,1.408,1.408,9820500.0,,,1.359142857142857
2010-09-15,1.398667,1.466667,1.386,1.465333,1.465333,10269000.0,,,1.3690475714285715
2010-09-16,1.476667,1.544,1.389333,1.396,1.396,40267500.0,,,1.374714214285714
2010-09-17,1.401333,1.421333,1.32,1.348667,1.348667,17977500.0,,,1.3772380714285715
2010-09-20,1.378,1.423333,1.344,1.404,1.404,14212500.0,,,1.3829047142857145
2010-09-21,1.392667,1.436667,1.378,1.384667,1.384667,11940000.0,,,1.3890475714285715
2010-09-22,1.391333,1.396667,1.32,1.324667,1.324667,14443500.0,,,1.3862857142857141
2010-09-23,1.326,1.342667,1.3,1.304,1.304,10021500.0,,,1.3791428571428572
2010-09-24,1.33,1.346,1.31,1.34,1.34,8683500.0,,,1.3746190714285713
2010-09-27,1.36,1.387333,1.336667,1.368667,1.368667,6279000.0,,,1.3745715
2010-09-28,1.402667,1.432667,1.384,1.426667,1.426667,18217500.0,,,1.3769525
2010-09-29,1.412667,1.468667,1.408667,1.465333,1.465333,29539500.0,,,1.3830000714285713
2010-09-30,1.466667,1.476667,1.346,1.360667,1.360667,32937000.0,,,1.3841429285714284
2010-10-01,1.379333,1.383333,1.354,1.373333,1.373333,8965500.0,,,1.3835715000000002
2010-10-04,1.362,1.411333,1.353333,1.399333,1.399333,9654000.0,,,1.3829524285714285
2010-10-05,1.41,1.418667,1.400667,1.408,1.408,4980000.0,,,1.3788572142857143
2010-10-06,1.404,1.417333,1.354667,1.364,1.364,4701000.0,,,1.3765715000000003
2010-10-07,1.371333,1.376,1.356,1.362,1.362,2115000.0,,,1.377523857142857
2010-10-08,1.362,1.386,1.359333,1.362,1.362,4017000.0,,,1.3745238571428573
2010-10-11,1.362667,1.38,1.338,1.349333,1.349333,2568000.0,,,1.3719999999999999
2010-10-12,1.346667,1.352,1.335333,1.349333,1.349333,3660000.0,,,1.3737618571428574
2010-10-13,1.376,1.39,1.357333,1.369333,1.369333,4773000.0,,,1.3784284999999998
2010-10-14,1.4,1.402,1.36,1.383333,1.383333,4422000.0,,,1.3815237142857142
2010-10-15,1.392667,1.393333,1.35,1.369333,1.369333,4270500.0,,,1.3815712857142857
2010-10-18,1.368,1.376,1.348,1.348667,1.348667,2442000.0,,,1.3759998571428569
2010-10-19,1.346667,1.360667,1.333333,1.336667,1.336667,3678000.0,,,1.3668094285714287
2010-10-20,1.344,1.379333,1.336,1.376667,1.376667,4687500.0,,,1.3679522857142854
2010-10-21,1.374,1.396667,1.363333,1.383333,1.383333,6256500.0,,,1.3686665714285713
2010-10-22,1.378667,1.395333,1.37,1.381333,1.381333,2416500.0,,,1.3673808571428572
2010-10-25,1.396,1.398667,1.382,1.39,1.39,1777500.0,,,1.3660951428571428
2010-10-26,1.386667,1.458,1.367333,1.424,1.424,9913500.0,,,1.370380857142857
2010-10-27,1.416667,1.425333,1.376667,1.4,1.4,5347500.0,,,1.3730951428571427
2010-10-28,1.426,1.433333,1.397333,1.412667,1.412667,3363000.0,,,1.376714214285714
2010-10-29,1.409333,1.456667,1.403333,1.456,1.456,4209000.0,,,1.3843332857142858
2010-11-01,1.462667,1.516667,1.420667,1.427333,1.427333,6837000.0,,,1.3899047142857142
2010-11-02,1.445333,1.458667,1.403333,1.416667,1.416667,4837500.0,,,1.3932857142857142
2010-11-03,1.418667,1.5,1.410667,1.451333,1.451333,5589000.0,,,1.3981428571428574
2010-11-04,1.506667,1.688667,1.476667,1.66,1.66,28110000.0,,,1.4189047857142858
2010-11-05,1.658,1.664667,1.581333,1.629333,1.629333,15165000.0,,,1.4389523571428573
2010-11-08,1.633333,1.666667,1.602,1.665333,1.665333,7642500.0,,,1.4624285
2010-11-09,1.666667,1.712667,1.603333,1.642,1.642,14346000.0,,,1.4813808571428573
2010-11-10,1.632,1.998,1.603333,1.957333,1.957333,45907500.0,,,1.522380857142857
2010-11-11,1.906667,1.94,1.822,1.869333,1.869333,29179500.0,,,1.557238
2010-11-12,1.883333,2.033333,1.871333,1.989333,1.989333,40936500.0,,,1.6000474999999998
2010-11-15,2.014667,2.196,2.014667,2.053333,2.053333,39343500.0,,,1.644999857142857
2010-11-16,2.066667,2.093333,1.894667,1.978,1.978,20214000.0,,,1.6862855714285714
2010-11-17,2.013333,2.05,1.907333,1.966,1.966,11250000.0,,,1.7258093571428572
2010-11-18,2.044667,2.049333,1.928,1.992667,1.992667,14341500.0,,,1.7641427142857142
2010-11-19,2.010667,2.091333,1.98,2.066,2.066,17257500.0,,,1.8097617857142858
2010-11-22,2.104667,2.23,2.1,2.226667,2.226667,22945500.0,,,1.8676189285714284
2010-11-23,2.219333,2.378667,2.146,2.304667,2.304667,23667000.0,,,1.928571357142857
2010-11-24,2.351333,2.398,2.288667,2.364667,2.364667,21375000.0,,,1.978904714285714
2010-11-26,2.373333,2.4,2.316667,2.354667,2.354667,5259000.0,,,2.0307142857142857
2010-11-29,2.360667,2.396667,2.222,2.288667,2.288667,17184000.0,,,2.0752381428571427
2010-11-30,2.249333,2.355333,2.227333,2.355333,2.355333,33339000.0,,,2.1261905
2010-12-01,2.391333,2.428,2.23,2.29,2.29,19488000.0,,,2.1499524285714284
2010-12-02,2.267333,2.286667,2.08,2.156667,2.156667,30105000.0,,,2.170476285714286
2010-12-03,2.134,2.15,2.058,2.099333,2.099333,17401500.0,,,2.1783334285714284
2010-12-06,2.09,2.096667,1.970667,2.020667,2.020667,19116000.0,,,2.1760001428571427
2010-12-07,2.032667,2.16,2.003333,2.104,2.104,19669500.0,,,2.185000142857143
2010-12-08,2.165333,2.166,2.101333,2.158,2.158,9900000.0,,,2.1987144285714284
2010-12-09,2.167333,2.181333,2.11,2.136667,2.136667,6090000.0,,,2.2090001428571426
2010-12-10,2.136667,2.194667,2.075333,2.101333,2.101333,6441000.0,,,2.2115239285714283
2010-12-13,2.109333,2.118,2.026667,2.036667,2.036667,6156000.0,,,2.1979525
2010-12-14,2.019333,2.026,1.850667,1.902,1.902,26485500.0,,,2.1691905714285715
2010-12-15,1.911333,1.998,1.902,1.973333,1.973333,11143500.0,,,2.141238142857143
2010-12-16,2.0,2.060667,1.976667,2.054,2.054,11851500.0,,,2.1197619285714286
2010-12-17,2.089333,2.102667,2.047333,2.090667,2.090667,12195000.0,,,2.1056190714285714
2010-12-20,2.109333,2.146,2.084,2.113333,2.113333,7851000.0,,,2.088333357142857
2010-12-21,2.12,2.179333,2.114,2.150667,2.150667,11665500.0,,,2.078381
2010-12-22,2.15,2.190667,2.113333,2.175333,2.175333,12499500.0,,,2.0797142857142856
2010-12-23,2.084,2.165333,1.994667,2.006,2.006,23289000.0,,,2.073047642857143
2010-12-27,1.868,1.905333,1.670667,1.703333,1.703333,139528500.0,,,2.0503809285714287
2010-12-28,1.723333,1.783333,1.666667,1.760667,1.760667,60844500.0,,,2.025857142857143
2010-12-29,1.802,1.867333,1.766667,1.848667,1.848667,49788000.0,,,2.0037619285714285
2010-12-30,1.846667,1.86,1.758667,1.766667,1.766667,30616500.0,,,1.977333357142857
2010-12-31,1.771333,1.816667,1.766667,1.775333,1.775333,21268500.0,,,1.954047642857143
2011-01-03,1.789333,1.8,1.726667,1.774667,1.774667,19245000.0,,,1.9353333571428573
2011-01-04,1.777333,1.796667,1.734667,1.778,1.778,17811000.0,,,1.9264762142857141
2011-01-05,1.765333,1.793333,1.746,1.788667,1.788667,21700500.0,,,1.9132857857142855
2011-01-06,1.788667,1.866667,1.787333,1.858667,1.858667,30918000.0,,,1.8993334285714287
2011-01-07,1.866667,1.905333,1.86,1.882667,1.882667,33718500.0,,,1.8844762857142856
2011-01-10,1.878,1.912,1.87,1.896667,1.896667,20140500.0,,,1.8690001428571428
2011-01-11,1.906,1.914,1.794667,1.797333,1.797333,25653000.0,,,1.8437620000000001
2011-01-12,1.800667,1.826667,1.768,1.797333,1.797333,14466000.0,,,1.816762
2011-01-13,1.797333,1.798,1.744,1.748,1.748,10854000.0,,,1.7983334285714287
2011-01-14,1.743333,1.772,1.707333,1.716667,1.716667,17880000.0,,,1.7992858571428572
2011-01-18,1.698667,1.709333,1.65,1.709333,1.709333,24325500.0,,,1.7956191428571429
2011-01-19,1.684667,1.698,1.583333,1.602,1.602,35572500.0,,,1.7780000714285715
2011-01-20,1.602,1.63,1.491333,1.508,1.508,34198500.0,,,1.759523857142857
2011-01-21,1.541333,1.572667,1.514,1.536,1.536,18255000.0,,,1.7424286428571427
2011-01-24,1.568667,1.654,1.548667,1.632667,1.632667,24676500.0,,,1.732285785714286
2011-01-25,1.643333,1.659333,1.601333,1.645333,1.645333,19072500.0,,,1.7228095714285714
2011-01-26,1.647333,1.658667,1.606667,1.65,1.65,16198500.0,,,1.7129047857142858
2011-01-27,1.649333,1.672,1.635333,1.661333,1.661333,13435500.0,,,1.6988094999999999
2011-01-28,1.658667,1.658667,1.583333,1.600667,1.600667,15726000.0,,,1.678666642857143
2011-01-31,1.603333,1.608,1.566667,1.606667,1.606667,12454500.0,,,1.6579523571428572
2011-02-01,1.620667,1.648667,1.569333,1.594,1.594,10617000.0,,,1.6434285714285715
2011-02-02,1.610667,1.612,1.578,1.596,1.596,8542500.0,,,1.629047642857143
2011-02-03,1.588,1.593333,1.543333,1.575333,1.575333,7680000.0,,,1.6167142857142858
2011-02-04,1.562667,1.578,1.548,1.564,1.564,8160000.0,,,1.6058095
2011-02-07,1.550667,1.550667,1.525333,1.538,1.538,13426500.0,,,1.5935714285714286
2011-02-08,1.585333,1.683333,1.533333,1.632667,1.632667,52573500.0,,,1.5957619285714286
2011-02-09,1.608667,1.612,1.519333,1.547333,1.547333,39534000.0,,,1.5985714285714288
2011-02-10,1.550667,1.576,1.520667,1.548,1.548,12541500.0,,,1.5994285714285714
2011-02-11,1.55,1.583333,1.529333,1.55,1.55,9517500.0,,,1.5935237857142857
2011-02-14,1.576,1.609333,1.536667,1.538667,1.538667,19246500.0,,,1.5859047857142858
2011-02-15,1.534,1.544667,1.504,1.522667,1.522667,14305500.0,,,1.5768095714285715
2011-02-16,1.54,1.664667,1.538,1.648667,1.648667,61726500.0,,,1.5759048571428573
2011-02-17,1.642,1.699333,1.57,1.573333,1.573333,39276000.0,,,1.5739524285714286
2011-02-18,1.555333,1.566,1.530667,1.545333,1.545333,35560500.0,,,1.5695714285714286
2011-02-22,1.525333,1.533333,1.452,1.458,1.458,30969000.0,,,1.5598571428571428
2011-02-23,1.478667,1.5,1.407333,1.455333,1.455333,24084000.0,,,1.5498095
2011-02-24,1.452,1.505333,1.433333,1.502,1.502,15829500.0,,,1.5445714285714285
2011-02-25,1.520667,1.59,1.512667,1.574,1.574,20194500.0,,,1.5452857142857144
2011-02-28,1.582667,1.606667,1.566667,1.592667,1.592667,15768000.0,,,1.5491905
2011-03-01,1.603333,1.621333,1.58,1.596,1.596,16596000.0,,,1.5465714285714287
2011-03-02,1.588,1.618667,1.582,1.601333,1.601333,9949500.0,,,1.5504285714285715
2011-03-03,1.632,1.652667,1.604,1.624,1.624,9603000.0,,,1.555857142857143
2011-03-04,1.632,1.666,1.585333,1.663333,1.663333,23701500.0,,,1.5639523571428573
2011-03-07,1.662,1.693333,1.646667,1.662667,1.662667,30504000.0,,,1.5728095
2011-03-08,1.64,1.664,1.6,1.644,1.644,20998500.0,,,1.5814761428571429
2011-03-09,1.644,1.666,1.618,1.648,1.648,13872000.0,,,1.5814285
2011-03-10,1.629333,1.632667,1.582,1.600667,1.600667,15255000.0,,,1.5833809285714284
2011-03-11,1.59,1.616667,1.568667,1.604667,1.604667,13962000.0,,,1.5876190714285716
2011-03-14,1.588,1.6,1.546667,1.55,1.55,17490000.0,,,1.5941904999999998
2011-03-15,1.48,1.530667,1.453333,1.53,1.53,19782000.0,,,1.5995238571428572
2011-03-16,1.524,1.55,1.512667,1.521333,1.521333,17545500.0,,,1.600904785714286
2011-03-17,1.549333,1.562,1.509333,1.520667,1.520667,13839000.0,,,1.5970952857142857
2011-03-18,1.546,1.546,1.500667,1.530667,1.530667,10318500.0,,,1.5926667142857143
2011-03-21,1.536667,1.536667,1.502667,1.515333,1.515333,6175500.0,,,1.5869047857142857
2011-03-22,1.515333,1.524,1.466667,1.479333,1.479333,8743500.0,,,1.5781905
