Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,WMA
2011-05-02,0.470584,0.485198,0.470584,0.480814,0.442835,299365137,,,
2011-05-03,0.482276,0.487829,0.473507,0.47643,0.438797,35998674,,,
2011-05-04,0.477014,0.481691,0.477014,0.481691,0.443643,41914061,,,
2011-05-05,0.479645,0.479645,0.477014,0.478768,0.440951,37524563,,,
2011-05-06,0.477891,0.478768,0.467661,0.475261,0.437721,41346129,,,
2011-05-09,0.473799,0.474968,0.46883,0.470584,0.433413,713849,,,
2011-05-10,0.470584,0.470584,0.470584,0.470584,0.433413,0,,,
2011-05-11,0.474968,0.482276,0.474968,0.479353,0.441489,6671489,,,
2011-05-12,0.474092,0.479937,0.473507,0.479937,0.442027,7868936,,,
2011-05-13,0.479353,0.479353,0.474676,0.477891,0.440143,7533651,,,
2011-05-16,0.477891,0.477891,0.477891,0.477891,0.440143,0,,,
2011-05-17,0.470584,0.472045,0.468246,0.470584,0.433413,5915387,,,
2011-05-18,0.469123,0.471461,0.460939,0.461815,0.425337,23801822,,,
2011-05-19,0.461815,0.467077,0.460646,0.462692,0.426144,15142570,,,0.4745925
2011-05-20,0.462108,0.467369,0.453339,0.465907,0.429105,11245736,,,0.47352771428571433
2011-05-23,0.460646,0.464154,0.454508,0.464154,0.427491,9357191,,,0.4726508571428571
2011-05-24,0.4662,0.467661,0.453339,0.458016,0.421838,35858401,,,0.4709597857142857
2011-05-25,0.457431,0.457431,0.443986,0.444278,0.409185,19853669,,,0.46849621428571425
2011-05-26,0.443694,0.460354,0.443694,0.459769,0.423452,12631353,,,0.46738964285714285
2011-05-27,0.455677,0.464738,0.453631,0.461815,0.425337,17780375,,,0.46676328571428577
2011-05-30,0.45597,0.467077,0.45597,0.4662,0.429375,4984800,,,0.46645014285714287
2011-05-31,0.467661,0.467661,0.457431,0.467661,0.430721,38468835,,,0.465615
2011-06-01,0.463861,0.475553,0.461231,0.473507,0.436105,15033090,,,0.46515571428571434
2011-06-02,0.467661,0.482276,0.467661,0.479353,0.441489,14824392,,,0.46526014285714284
2011-06-03,0.473507,0.488121,0.473507,0.488121,0.449565,13866434,,,0.46599085714285715
2011-06-06,0.484322,0.491629,0.481106,0.488121,0.449565,11163626,,,0.4672435
2011-06-07,0.485198,0.490167,0.479937,0.487829,0.449296,20271064,,,0.46910164285714284
2011-06-08,0.487245,0.487537,0.48023,0.484614,0.446335,11197838,,,0.47066750000000007
2011-06-09,0.482568,0.504782,0.482276,0.499813,0.460333,38626214,,,0.4730893571428571
2011-06-10,0.495429,0.501274,0.485783,0.501274,0.461679,15871302,,,0.47574078571428574
2011-06-13,0.501274,0.519104,0.499813,0.505659,0.465717,28191320,,,0.4791438571428572
2011-06-14,0.508582,0.512966,0.487245,0.500397,0.460871,21102435,,,0.4831523571428571
2011-06-15,0.499813,0.499813,0.488706,0.493675,0.45468,16442656,,,0.4855742142857143
2011-06-16,0.482276,0.49309,0.467369,0.491044,0.452257,20524239,,,0.48766199999999993
2011-06-17,0.488121,0.489291,0.469123,0.482276,0.444181,8115268,,,0.4888102857142857
2011-06-20,0.477307,0.479353,0.468538,0.473507,0.436105,8204221,,,0.48922785714285716
2011-06-21,0.470584,0.487537,0.470292,0.485198,0.446873,6373838,,,0.4900629285714285
2011-06-22,0.478184,0.487537,0.474676,0.474968,0.437451,11146519,,,0.4897497142857143
