Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,WMA
2012-02-01,0.773825,0.77385,0.773825,0.77385,0.77385,79999.0,,,
2012-02-02,0.7815,0.7815,0.76925,0.76925,0.76925,79999.0,,,
2012-02-03,0.76925,0.76925,0.76925,0.76925,0.76925,0.0,,,
2012-02-06,0.76925,0.76925,0.76925,0.76925,0.76925,0.0,,,
2012-02-07,0.76925,0.76925,0.76925,0.76925,0.76925,0.0,,,
2012-02-08,0.76925,0.76925,0.76925,0.76925,0.76925,0.0,,,
2012-02-09,0.76925,0.76925,0.76925,0.76925,0.76925,0.0,,,
2012-02-10,0.80125,0.80125,0.80125,0.80125,0.80125,79999.0,,,
2012-02-13,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,
2012-02-14,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,
2012-02-15,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,
2012-02-16,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,
2012-02-17,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,
2012-02-23,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.7855785714285715
2012-02-24,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.7875357142857143
2012-02-27,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.7898214285714286
2012-02-28,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.7921071428571428
2012-02-29,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.7943928571428572
2012-03-01,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.7966785714285715
2012-03-02,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.7989642857142857
2012-03-05,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.80125
2012-03-06,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.80125
2012-03-07,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.80125
2012-03-08,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.80125
2012-03-09,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.80125
2012-03-12,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.80125
2012-03-13,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.80125
2012-03-14,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.80125
2012-03-15,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.80125
2012-03-16,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.80125
2012-03-19,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.80125
2012-03-20,0.80125,0.80125,0.80125,0.80125,0.80125,0.0,,,0.80125
2012-03-21,0.8813,0.8813,0.8813,0.8813,0.8813,759999.0,,,0.8069678571428571
2012-03-22,0.8813,0.8813,0.8813,0.8813,0.8813,0.0,,,0.8126857142857143
2012-03-23,0.89235,0.89235,0.89235,0.89235,0.89235,2799999.0,,,0.8191928571428572
2012-03-26,0.91885,0.91885,0.91885,0.91885,0.91885,39999.0,,,0.8275928571428571
2012-03-27,0.91885,0.91885,0.91885,0.91885,0.91885,0.0,,,0.8359928571428571
2012-03-28,0.91885,0.91885,0.91885,0.91885,0.91885,0.0,,,0.8443928571428572
2012-03-29,0.91885,0.91885,0.91885,0.91885,0.91885,0.0,,,0.8527928571428571
2012-03-30,0.91885,0.91885,0.91885,0.91885,0.91885,0.0,,,0.8611928571428571
2012-04-02,0.91885,0.91885,0.91885,0.91885,0.91885,0.0,,,0.8695928571428571
2012-04-03,0.91885,0.91885,0.91885,0.91885,0.91885,0.0,,,0.8779928571428571
2012-04-04,0.91885,0.91885,0.91885,0.91885,0.91885,0.0,,,0.8863928571428571
2012-04-05,0.88875,0.88875,0.88875,0.88875,0.88875,39999.0,,,0.892642857142857
2012-04-09,0.88875,0.88875,0.88875,0.88875,0.88875,0.0,,,0.898892857142857
2012-04-10,0.88875,0.88875,0.88875,0.88875,0.88875,0.0,,,0.9051428571428571
2012-04-11,0.85925,0.85925,0.85925,0.85925,0.85925,39999.0,,,0.9035678571428571
2012-04-12,0.876825,0.876825,0.876825,0.876825,0.876825,679999.0,,,0.9032482142857142
2012-04-13,0.876825,0.876825,0.876825,0.876825,0.876825,0.0,,,0.9021392857142858
2012-04-16,0.876825,0.876825,0.876825,0.876825,0.876825,0.0,,,0.8991374999999999
